id,internal_signal_score
5c8972d4d558e5f232000006,6.294881160440191e-06
533c3af6c45e13371400000d,2.184832157958727e-05
531375a6e3eabad021000011,0.939869269057315
51766e438ed59a060a000031,0.9999999914770643
5d35e421b3a638076300000d,0.706792812770102
601dc46c1cb411341a000050,0.1435719331902534
5c928afeecadf2e73f000018,0.9464951423472386
532f0b2cd6d3ac6a3400002c,0.7760301153593467
58dbbdac8acda3452900001e,0.023377589882709326
52c7311903868f1b0600001d,0.9978539786775622
60490dc71cb411341a000167,0.8528747560559914
5be2a070133db5eb78000013,6.011407592931839e-06
56c079b1ef6e394741000022,0.13603811545375843
5c74111f7c78d694710000a1,0.00039024031769985257
5363bad27d100faa0900000e,0.25302586119490666
602496791cb411341a00009d,0.0007005862086311154
56e30dd551531f7e33000016,0.0025131248685521523
53262cdcd6d3ac6a34000003,0.11775097817648406
58dd2cb08acda34529000029,0.8392642599136019
5c5217fd7e3cb0e231000005,1.4065892181114314e-05
515df98f298dcd4e51000030,0.3168905253312313
5e42d1a748dab47f26000010,0.9988238549289596
550e866271445a662f000005,0.9930086653739406
6025d9e41cb411341a0000b7,0.0157377419979704
61f7d4da882a024a10000033,0.000683839478167636
587f7a69d8d850a152000001,0.9607776885061148
5c7161f47c78d69471000066,0.07647248846638643
5c6aef167c78d69471000023,0.012453607654918097
61f58a1a882a024a10000009,0.7986254452316356
5162e9df298dcd4e5100004b,0.9941019673826046
587e07023ec846c24f000001,0.9420463184520299
54edf81f94afd61504000014,0.9999674208811222
5327139ad6d3ac6a3400000d,0.009497023372200486
623e02e0f0baec9a1b000005,0.03993511091122415
61f5914e882a024a1000000d,0.0017214618152273653
5e360f3d158f994d3a000009,0.9989381572962267
5516fc8832767d0305000002,0.013361767298932459
5ab2cc66fcf4565872000015,0.004532609684226641
6206cfd5c9dfcb9c09000040,0.15481851247360678
5e2b0d71fbd6abf43b000001,0.1425099581825976
5a882b5761bb38fb24000013,0.9245149514629112
589a247078275d0c4a000035,0.02634601194876396
589a246f78275d0c4a000034,0.6148924932145201
5c7d6b3e45e140a523000001,0.7251301776456154
5721f6f90fd6f91b68000012,0.6192816364347117
5a981bcffcd1d6a10c00002d,0.5533182172570048
5e52c0c76d0a27794100004b,0.7285305786426371
5e342175fbd6abf43b000064,0.5942274664499496
56f96333cf1c325851000004,4.726581622427339e-06
56cf4b623975bb303a00000a,0.0072143067435646024
621b4a223a8413c65300003a,0.2504021573034575
61f60735882a024a10000022,0.9580296742884324
593ff22b70f9fc6f0f000023,0.054846514638404176
601ff55a1cb411341a000077,0.01882217473692893
5a7612b483b0d9ea6600001d,0.9642996393551639
5ac725250340b9f058000006,0.961974489058258
536787467d100faa09000010,0.01635984702789295
5e7641a0c6a8763d23000011,0.9754507955822587
626aa929e764a53204000039,0.022637034926964228
5c72a9147c78d6947100006e,2.8191437060343105e-06
52b2e498f828ad283c000010,0.9999999999223059
5c85234775a4a5d219000007,1.677412036027448e-05
58a45d6060087bc10a00001d,0.012009411506348933
5e361c8792b3349b55000001,0.007768472417696293
5fe31316a43ad31278000043,0.4787810464675001
5c57041807647bbc4b000015,0.9373284823702228
5896399978275d0c4a00000b,0.007536029331139615
61f6055b882a024a10000021,0.999999988784095
5e36d5b9b5b409ea53000009,0.9989065685059458
532ff558d6d3ac6a34000037,0.07105862945427921
6278c73756bf9aee6f00000b,0.964299411224986
5a76160a83b0d9ea66000020,0.012171742986502587
53551206a0726bee57000001,0.0005043348067811371
51635202298dcd4e5100004f,0.9905787988212265
5e669e0e1af46fc130000019,0.999999317941418
602357ff1cb411341a00009a,0.8873353805891276
5a80dbaafaa1ab7d2e000026,0.03977028837104135
5321bb019b2d7acc7e00000b,0.5808960834851535
5a6a02a3b750ff4455000021,0.7066039237574078
52e0c9a298d0239505000010,0.004639710820686926
5a96c74cfcd1d6a10c000029,0.0007125003925805284
5e763645c6a8763d2300000d,0.0034829738752317763
531d2aa5267d7dd053000003,0.016328587676480155
61f9cb19c9dfcb9c09000002,0.005386278273726175
5a7639419e632bc066000005,0.00046052290340714563
5165932e298dcd4e51000059,0.9999999577552413
52b2f09f4003448f55000008,0.3380117956060418
6238a32a3a8413c6530000b9,0.01441971604844905
605b9c2a94d57fd879000035,0.16833988893245433
56c3326750c68dd41600000b,0.9991696309102706
5e920fe42d3121100d00000f,0.886700350490345
56cdf3995795f9a73e00003a,0.15626468824655604
5e776db8835f4e4777000011,2.115564612381604e-09
588f341594c1512c50000002,0.006046452968813454
5548da00f35db7552600000b,0.9969835049293991
518cb5ab310faafe08000008,0.00021888944156622792
5e30b870fbd6abf43b000038,0.999976459485561
622dc4b63a8413c6530000a4,0.03731958527563872
5fdb4311a43ad31278000028,0.06868503051663866
553f7a71ab98a37113000009,0.9998817984196823
533ea8fcc45e133714000010,0.99927841464754
5a6e3155b750ff445500003f,0.14740794591472917
55032d8be9bde69634000033,0.8717632194892677
5c7d5fcfd774d04240000011,0.9858741680477364
5321bc309b2d7acc7e00000d,0.9928980158542797
58cdb41302b8c60953000042,0.9999820728682901
6217e1ac3a8413c653000031,0.33735328904014517
552fa6f5bc4f83e828000002,0.1979242779702679
53443b13aeec6fbd0700000e,0.8527227228472917
5505db6a8e1671127b000003,0.9639026793388699
54d630283706e89528000004,0.464277381520241
58e79e703e8b6dc87c00000a,0.9776050315573537
