id,is_correct,internal_signal_score,semantic_entropy,se_normalized,is_normalized,hybrid_0.5_0.5
515df98f298dcd4e51000030,True,0.6481726267124869,2.220446049250313e-16,1.9474126249139794e-16,0.6481696753445437,0.324084837672272
56c3326750c68dd41600000b,False,0.999702890920831,1.7429092393301953,0.7642976639528826,0.999702888447816,0.8820002762003493
52bf1d2e03868f1b0600000c,False,0.9999874657189759,1.9254662292691123,0.8443522518797933,0.999987465633184,0.9221698587564886
622dd1433a8413c6530000a5,True,0.10694145760642482,2.220446049250313e-16,1.9474126249139794e-16,0.10693396599255686,0.05346698299627853
5e5b5c6fb761aafe0900000a,True,0.0023201767574729804,2.220446049250313e-16,1.9474126249139794e-16,0.0023118075031971254,0.00115590375159866
550899c92e93f0133a000003,False,0.024854049245599086,2.220446049250313e-16,1.9474126249139794e-16,0.024845869022052748,0.012422934511026471
52ef6da1c8da898910000011,True,0.9872129371394035,2.220446049250313e-16,1.9474126249139794e-16,0.9872128298914512,0.4936064149457257
551829a76487737b43000009,False,0.9999693778096386,2.226352403194794,0.9762963569758774,0.9999693775721119,0.9881328672739946
5a6e3155b750ff445500003f,False,0.9996755610611997,1.0164216935905526,0.4457195523852046,0.9996755583589216,0.7226975553720631
5321bc309b2d7acc7e00000d,False,0.9964325312214192,1.1684460020634009,0.5123849995627657,0.9964325013142168,0.7544087504384913
52b2ed144003448f55000004,True,0.0011788848744089808,2.220446049250313e-16,1.9474126249139794e-16,0.0011705060461356975,0.0005852530230679461
517404878ed59a060a000023,True,0.00044174345114345037,2.220446049250313e-16,1.9474126249139794e-16,0.0004333584391846478,0.00021667921959242126
5e2f972bfbd6abf43b000030,False,0.9963356699573079,2.0686092959236984,0.90712311165055,0.9963356392375619,0.9517293754440559
5a6fabfeb750ff4455000062,True,3.686908472433359e-05,2.220446049250313e-16,1.9474126249139794e-16,2.848067638095984e-05,1.4240338190577289e-05
5d387721a1e159510500000c,True,0.8239825558804078,2.220446049250313e-16,1.9474126249139794e-16,0.8239810793357195,0.41199053966785987
533c38b3c45e133714000009,False,0.9978615242834917,2.0038561961044286,0.8787276898989302,0.9978615063637363,0.9382945981313333
5c7839edd774d04240000003,False,0.9999987922539602,1.750328277697221,0.7675510483315631,0.9999987922631836,0.8837749202973733
5311bf53e3eabad021000006,False,0.10518608669664253,1.9692336087704376,0.8635450504233696,0.1051785803574297,0.48436181539039963
5fe31316a43ad31278000043,False,0.9999999921158585,2.1263059661949435,0.9324241596403576,0.9999999921351473,0.9662120758877525
5fdb84f2a43ad31278000030,False,0.9937054228683599,2.2266131608730673,0.9764107039997296,0.9937053700841628,0.9850580370419462
601c46f61cb411341a00001d,True,0.3358531064344792,-2.220446049250313e-16,0.0,0.33584753510022564,0.16792376755011282
5e3709a4b5b409ea53000012,True,0.24055260507761544,0.06075210559843626,0.026640912413171926,0.24054623429252164,0.13359357335284677
5a7639419e632bc066000005,True,0.028910216283941748,1.7272786283729047,0.7574433544046674,0.028902070086513857,0.39317271224559064
5c72768a7c78d6947100006c,True,0.003430403336352028,2.220446049250313e-16,1.9474126249139794e-16,0.003422043395474935,0.0017110216977375648
5c7813f57c78d694710000b0,False,0.9999926673022924,2.218874964681879,0.9730173630622478,0.9999926672601352,0.9865050151611916
5548da00f35db7552600000b,False,0.999064713054533,1.8117090710314643,0.794467651846136,0.9990647052280117,0.8967661785370739
5321bb019b2d7acc7e00000b,True,0.6410249266072461,2.220446049250313e-16,1.9474126249139794e-16,0.6410219152791267,0.32051095763956344
58dd2cb08acda34529000029,True,0.016201531093209987,2.220446049250313e-16,1.9474126249139794e-16,0.016193278285964625,0.00809663914298241
601cb4541cb411341a000024,False,0.016378951097235084,1.1022397098820218,0.4833523263108549,0.016370699778319474,0.24986151304458717
6031270b1cb411341a00012c,False,0.9971156153231702,1.6113457927259929,0.7066046799281811,0.9971155911461806,0.8518601355371809
54edf81f94afd61504000014,False,0.9956685678510475,1.7785263199763477,0.7799164069834361,0.9956685315351573,0.8877924692592967
5e4adcbe6d0a277941000017,True,0.8942714095397385,0.07287623099411435,0.03195756373860164,0.8942705226297564,0.463114043184179
56ffd805cf1c32585100000a,False,0.9920543260954603,2.085150508266139,0.9143767366053035,0.9920542594606466,0.953215498032975
621e9aa13a8413c653000053,True,0.0006890269484639555,2.220446049250313e-16,1.9474126249139794e-16,0.0006806440109013723,0.0003403220054507835
5a9d9ab94e03427e73000003,True,0.06781296690176797,2.220446049250313e-16,1.9474126249139794e-16,0.06780514704928294,0.033902573524641565
58efa1b870f9fc6f0f000003,False,0.9999999999806453,0.4625331554215367,0.20282927086053676,0.9999999999999999,0.6014146354302683
