id,hybrid_meta_score
5c8972d4d558e5f232000006,0.19401899200577216
533c3af6c45e13371400000d,0.8876091129141631
531375a6e3eabad021000011,0.8852182074309356
51766e438ed59a060a000031,0.9239021246312529
5d35e421b3a638076300000d,0.8642767603291588
601dc46c1cb411341a000050,0.19908145951744396
5c928afeecadf2e73f000018,0.12120554809212317
532f0b2cd6d3ac6a3400002c,0.9085438227709859
58dbbdac8acda3452900001e,0.14780805584006254
52c7311903868f1b0600001d,0.8752001720802155
60490dc71cb411341a000167,0.15657714993247443
5be2a070133db5eb78000013,0.7482342654138839
56c079b1ef6e394741000022,0.895890622317682
5c74111f7c78d694710000a1,0.8004698266390435
5363bad27d100faa0900000e,0.8846387255618583
602496791cb411341a00009d,0.8806094066678928
56e30dd551531f7e33000016,0.9272578524570156
53262cdcd6d3ac6a34000003,0.874315967684538
58dd2cb08acda34529000029,0.11864675219868404
5c5217fd7e3cb0e231000005,0.39070982873721105
515df98f298dcd4e51000030,0.1082499214306409
5e42d1a748dab47f26000010,0.8178070032934841
550e866271445a662f000005,0.6667446976684305
6025d9e41cb411341a0000b7,0.17108209059366167
61f7d4da882a024a10000033,0.13251850441602403
587f7a69d8d850a152000001,0.7096800100659304
5c7161f47c78d69471000066,0.8916450123316544
5c6aef167c78d69471000023,0.8299385819596534
61f58a1a882a024a10000009,0.10326205641924006
5162e9df298dcd4e5100004b,0.10127021977277292
587e07023ec846c24f000001,0.8561572535474297
54edf81f94afd61504000014,0.8185335657146043
5327139ad6d3ac6a3400000d,0.24357216108839788
623e02e0f0baec9a1b000005,0.9147844228339377
61f5914e882a024a1000000d,0.851590255998189
5e360f3d158f994d3a000009,0.8799817171715945
5516fc8832767d0305000002,0.23164743595681708
5ab2cc66fcf4565872000015,0.8988678468390181
6206cfd5c9dfcb9c09000040,0.8440948009740736
5e2b0d71fbd6abf43b000001,0.1449393660567575
5a882b5761bb38fb24000013,0.8752291065706956
589a247078275d0c4a000035,0.7842154968110067
589a246f78275d0c4a000034,0.1341170508622405
5c7d6b3e45e140a523000001,0.8117974317895604
5721f6f90fd6f91b68000012,0.09436003124383051
5a981bcffcd1d6a10c00002d,0.9305737949527625
5e52c0c76d0a27794100004b,0.08083570991937294
5e342175fbd6abf43b000064,0.8434253733030431
56f96333cf1c325851000004,0.810821039530495
56cf4b623975bb303a00000a,0.7889205350382892
621b4a223a8413c65300003a,0.9290428516753292
61f60735882a024a10000022,0.8592143506275471
593ff22b70f9fc6f0f000023,0.8885290190646541
601ff55a1cb411341a000077,0.8767519325782572
5a7612b483b0d9ea6600001d,0.11666136386728644
5ac725250340b9f058000006,0.8928130755016467
536787467d100faa09000010,0.6786075721890705
5e7641a0c6a8763d23000011,0.7500004200884756
626aa929e764a53204000039,0.9173530160030127
5c72a9147c78d6947100006e,0.9325771410444551
52b2e498f828ad283c000010,0.8675192922753294
5c85234775a4a5d219000007,0.7187173816641629
58a45d6060087bc10a00001d,0.9281885402938276
5e361c8792b3349b55000001,0.9245040947382336
5fe31316a43ad31278000043,0.8727759843723354
5c57041807647bbc4b000015,0.8672529983135314
5896399978275d0c4a00000b,0.09482301964691367
61f6055b882a024a10000021,0.8717469777844022
5e36d5b9b5b409ea53000009,0.8686255558549902
532ff558d6d3ac6a34000037,0.16476105556392798
6278c73756bf9aee6f00000b,0.897698332235232
5a76160a83b0d9ea66000020,0.8587452367354608
53551206a0726bee57000001,0.8704811475186649
51635202298dcd4e5100004f,0.8038652999613409
5e669e0e1af46fc130000019,0.8444159417657954
602357ff1cb411341a00009a,0.8659367712871224
5a80dbaafaa1ab7d2e000026,0.18609586077903767
5321bb019b2d7acc7e00000b,0.09409778860412253
5a6a02a3b750ff4455000021,0.8718444068733213
52e0c9a298d0239505000010,0.8454707771652192
5a96c74cfcd1d6a10c000029,0.605596889393548
5e763645c6a8763d2300000d,0.2698600672323621
531d2aa5267d7dd053000003,0.14287460971316132
61f9cb19c9dfcb9c09000002,0.09968172247380404
5a7639419e632bc066000005,0.8339114887033813
5165932e298dcd4e51000059,0.9000291315299043
52b2f09f4003448f55000008,0.09059022404608069
6238a32a3a8413c6530000b9,0.9015599694164728
605b9c2a94d57fd879000035,0.27887843600527434
