id,is_correct,internal_signal_score,semantic_entropy,se_normalized,is_normalized,hybrid_0.5_0.5
medquad_5328,False,0.9999999999306306,2.2918223385742316,0.9985119733127175,0.9999999999306319,0.9992559866216747
medquad_1436,False,0.9999869714538504,1.9868314952811614,0.8444876729572257,0.99998697144594,0.9222373222015828
medquad_10919,False,0.9999999991725415,2.048190362485839,0.8754746904354016,0.9999999991725423,0.937737344803972
medquad_2104,False,0.9999873380130782,1.994904378121245,0.8485645826698918,0.9999873380053903,0.924275960337641
medquad_2763,False,0.9990229190544879,1.4992864574101876,0.5982711553101379,0.9990229184611379,0.7986470368856379
medquad_11040,False,0.9993868687712352,1.1224372403920277,0.40795745158047664,0.9993868683989007,0.7036721599896887
medquad_825,False,0.9999974366433036,2.255251654681632,0.9800433073709438,0.9999974366417483,0.9900203720063461
medquad_14032,False,0.9999999998808831,1.8929459515348661,0.7970742652860894,0.9999999998808844,0.8985371325834869
medquad_4538,False,0.9999999999642855,2.105718941601727,0.9045273631422202,0.9999999999642868,0.9522636815532535
medquad_577,False,0.9999999999392188,2.134828485519444,0.9192280573899014,0.9999999999392202,0.9596140286645608
medquad_8099,False,0.9999999310774235,1.8478812539039904,0.7743160131091291,0.999999931077383,0.8871579720932561
medquad_9771,False,0.9999983471536713,2.272319310810535,0.9886626933353819,0.9999983471526689,0.9943305202440254
medquad_11458,False,0.9999999305900085,2.156476920495967,0.9301607956159019,0.9999999305899676,0.9650803631029348
medquad_820,False,0.9999949010002744,2.134435447702677,0.9190295682349905,0.9999949009971794,0.9595122346160849
medquad_8453,False,0.9999843783170101,2.1295671556804985,0.9165710181206785,0.999984378307525,0.9582776982141017
medquad_1115,False,0.9999842279869708,2.2696854787136154,0.987332574235406,0.9999842279773943,0.9936584011064001
medquad_6300,False,0.9999999883844402,2.2807639650596,0.9929273523933801,0.9999999883844344,0.9964636703889073
medquad_1331,False,0.9999869082739733,2.2947688509956445,1.0,0.9999869082660244,0.9999934541330122
medquad_6866,True,0.00016781460562442785,0.3668509674821016,0.02637666119807483,0.0001672074381179475,0.013271934318096389
medquad_10447,False,0.9999999999978233,1.998466529628601,0.8503635150173576,0.9999999999978246,0.9251817575075911
medquad_8149,False,0.9999999975989261,2.1582505655451647,0.9310565091882572,0.999999997598926,0.9655282533935916
medquad_9974,False,0.9999969820035143,1.69082146218423,0.6949987973120311,0.9999969820016829,0.847497889656857
medquad_373,False,0.9999994886111713,2.2689714755496677,0.9869719934501233,0.9999994886108621,0.9934857410304927
medquad_4543,False,0.9999572969053889,2.173808236255772,0.9389133330866055,0.999957296879458,0.9694353149830317
medquad_5676,True,7.093036189276258e-05,0.7283464558162644,0.20893653437706522,7.032313555144406e-05,0.10450342875630833
medquad_6817,True,6.072690463820862e-07,0.44791246530953976,0.06731376066581826,0.0,0.03365688033290913
medquad_11355,False,0.9999999999998361,2.2719385894490327,0.9884704241488627,0.9999999999998375,0.9942352120743501
medquad_4103,True,0.005010861445870485,1.0867612673006761,0.38994062610609154,0.005010257219398233,0.1974754416627449
medquad_6191,False,0.9999999860423026,1.8942593795909901,0.7977375633550656,0.9999999860422955,0.8988687746986805
medquad_13924,False,0.9997708844469546,1.9506615742219358,0.8262213974031518,0.9997708843078211,0.9129961408554865
medquad_535,False,0.9999800395176494,2.280472349259651,0.9927800826620177,0.9999800395055293,0.9963800610837734
medquad_2239,False,0.9999984022058596,2.017056554521723,0.85975171679692,0.9999984022048906,0.9298750595009053
medquad_8171,False,0.9999999999983381,2.0017831006129088,0.8520384260406582,0.9999999999983393,0.9260192130194987
medquad_6860,False,0.9998660561567069,2.2589324551090764,0.9819021589497781,0.9998660560753682,0.9908841075125732
medquad_2711,True,7.238663192832284e-05,0.5054203897848595,0.09635600251337484,7.177940647135257e-05,0.048213890959923095
medquad_6215,False,0.9999999999576603,2.268618589146595,0.9867937812757794,0.9999999999576616,0.9933968906167205
medquad_10544,False,0.999998587087679,2.2923915874806955,0.9987994513353344,0.9999985870868223,0.9993990192110784
medquad_6646,True,0.0002983493303607698,0.7119253948174229,0.20064368727341947,0.0002977422421240356,0.10047071475777175
medquad_3429,False,0.5370430577511378,2.0001461506047904,0.8512117452229817,0.537042776611547,0.6941272609172644
medquad_8825,False,0.9999999973547691,2.1682615091472273,0.9361121645238644,0.9999999973547689,0.9680560809393166
medquad_2953,True,0.00026577301814822984,1.2054523123815144,0.4498811311378162,0.0002651659101288975,0.22507314852397253
medquad_2263,False,0.9614463529671882,1.9331942002835458,0.8174001488015241,0.9614463295547387,0.8894232391781314
medquad_13124,False,0.999999868903793,2.2899983420347785,0.9975908315898816,0.9999998689037146,0.9987953502467981
medquad_4874,False,0.9999999999992931,2.276401838790943,0.9907244224977221,0.9999999999992943,0.9953622112485082
medquad_12021,False,0.9999160277704896,2.1273290569112953,0.9154407494433277,0.9999160277194972,0.9576783885814124
medquad_2364,False,0.9999999990066532,1.892600719160815,0.79689991849489,0.9999999990066539,0.8984499587507719
medquad_392,False,0.9999906067593829,2.271296151838399,0.9881459848888787,0.99999060675368,0.9940682958212794
medquad_4754,False,0.999999989150487,1.4230678583211998,0.5597797820216737,0.9999999891504818,0.7798898855860777
medquad_4063,False,0.9960088474055762,2.2884039661676225,0.9967856512612172,0.9960088449818726,0.9963972481215448
medquad_13480,False,0.9999999999967597,1.7988232361086638,0.7495410828647755,0.999999999996761,0.8747705414307683
medquad_5634,True,2.419569283529377e-05,1.0631266638813994,0.3780048472593292,2.3588438113440036e-05,0.18901421784872133
medquad_10243,False,0.999999999951844,2.293173868869799,0.9991945135028961,0.9999999999518452,0.9995972567273707
medquad_462,False,0.999999974887015,2.0648447754899317,0.8838853833043736,0.999999974887001,0.9419426790956873
medquad_2840,False,0.9999999999678477,2.264992723080234,0.9849626722561642,0.999999999967849,0.9924813361120066
medquad_8939,True,0.00010841283575580007,0.9904379910732657,0.34129613216428684,0.00010780563217644158,0.17070196889823164
medquad_33,False,0.9999999995795249,2.2839060909434608,0.9945141663962695,0.9999999995795259,0.9972570829878977
medquad_12269,False,0.9999992068502025,1.9368408863954674,0.8192417722120509,0.9999992068497222,0.9096204895308866
medquad_2668,False,0.9999999999609367,2.282578180562473,0.9938435545668844,0.9999999999609379,0.9969217772639112
medquad_7537,False,0.999999999999799,2.2773243613510634,0.991190308261211,0.9999999999998004,0.9955951541305057
medquad_10189,False,0.9999999997362475,2.045289831851752,0.8740098851423928,0.9999999997362488,0.9370049424393208
medquad_654,False,0.9999999979948071,2.0293312693379733,0.8659506057249375,0.9999999979948073,0.9329753018598724
medquad_10968,False,0.999999993350521,1.7794645607701902,0.7397647027196432,0.9999999933505184,0.8698823480350808
medquad_1524,False,0.9999999322053124,1.994542872875546,0.8483820178691179,0.9999999322052726,0.9241909750371953
medquad_4076,False,0.999999997616529,1.8152906128107165,0.7578573199945136,0.9999999976165288,0.8789286588055212
medquad_6694,False,0.9999999999998959,2.0454146273867346,0.8740729084933749,0.9999999999998972,0.9370364542466361
medquad_3960,False,0.9999999999840606,2.1318407180608303,0.9177191963779803,0.9999999999840619,0.9588595981810211
medquad_4990,False,0.9999999999997109,2.2742341020066195,0.9896296875281234,0.9999999999997122,0.9948148437639178
medquad_3051,False,0.9999999999985401,2.1380136137995644,0.9208365881562386,0.9999999999985414,0.96041829407739
medquad_2656,False,0.9999999955932549,2.273035588411197,0.9890244227404716,0.9999999955932535,0.9945122091668626
medquad_3041,False,0.9999999999999986,2.1742944382924048,0.9391588713713461,0.9999999999999998,0.969579435685673
medquad_11212,True,0.9999984380959672,2.2808220246109516,0.9929566732138981,0.9999984380950201,0.9964775556544592
medquad_13030,False,0.9999997773893293,2.287842871404875,0.9965022911861008,0.9999997773891955,0.9982510342876482
medquad_12969,False,0.9999999991981817,2.1615141245148286,0.9327046484620267,0.9999999991981825,0.9663523238301046
medquad_12938,False,0.9994119661348242,2.2492475046188796,0.9770111343304038,0.9994119657777305,0.9882115500540671
medquad_13812,False,0.999999992550763,2.15159868030169,0.9276972215466714,0.9999999925507599,0.9638486070487157
medquad_866,False,0.999999906820063,2.0539841359536495,0.8784006205884594,0.9999999068200078,0.9392002637042336
medquad_1212,False,0.9974885294202688,2.2548298010997256,0.9798302658838487,0.9974885278951309,0.9886593968894898
medquad_3828,False,0.9998385590686885,1.9878926574797138,0.8450235735220786,0.9998385589706517,0.9224310662463651
medquad_6410,False,0.9999999999961524,2.2886650174645347,0.9969174855252549,0.9999999999961537,0.9984587427607043
medquad_12540,False,0.9999999532175818,2.26269184747826,0.9838007004704783,0.9999999532175547,0.9919003268440165
medquad_10696,False,0.9999999965179294,2.1141154725347215,0.9087677193063726,0.9999999965179285,0.9543838579121505
medquad_8141,False,0.9994965658627852,2.121958130391459,0.9127283624400115,0.9994965655570665,0.956112463998539
medquad_11846,False,0.9997666419813447,2.004672008985554,0.8534973619420885,0.9997666418396348,0.9266320018908616
medquad_7719,False,0.9999999999947526,2.2839288695505897,0.994525669885975,0.999999999994754,0.9972628349403645
medquad_9281,False,0.999999999999053,2.0820941161905466,0.892596522315366,0.9999999999990543,0.9462982611572102
medquad_12305,True,1.5083965782314301e-05,0.3875425412132904,0.036826172182698014,1.4476705527187396e-05,0.0184203244441126
medquad_2612,True,0.00024668709144115564,1.2368950308892326,0.4657601085757464,0.00024607997183152374,0.23300309427378896
medquad_813,False,0.9999999999984868,2.1999107768177693,0.9520954519468074,0.9999999999984881,0.9760477259726478
medquad_7961,True,3.642749216603569e-06,0.681725006779571,0.185392102708552,3.035482013575755e-06,0.09269756909528279
medquad_9768,False,0.999999996782954,2.1292902633076647,0.9164311839094643,0.9999999967829534,0.9582155903462088
medquad_6387,False,0.9999999999861382,2.2813674849564056,0.9932321377071043,0.9999999999861395,0.9966160688466219
medquad_13535,False,0.9999999998935939,2.0037511231812903,0.8530323027613684,0.9999999998935951,0.9265161513274818
medquad_7315,True,3.5013697669006305e-06,0.7702973637943326,0.23012228271243623,2.8941024780174e-06,0.11506258840745713
medquad_255,False,0.9999999550531218,2.156056303427955,0.9299483785842344,0.9999999550530958,0.9649741668186651
medquad_13973,False,0.999999999999886,2.2253604749165974,0.9649478769626096,0.9999999999998872,0.9824739384812484
medquad_12837,False,0.022017187802025218,2.285809154503332,0.9954752379818173,0.022016593902974852,0.508745915942396
medquad_5122,False,0.9999999999999858,2.2841721777251633,0.9946485436449208,0.9999999999999871,0.997324271822454
medquad_3988,False,0.9999999999795983,1.2365330366967386,0.46557729685054955,0.9999999999795997,0.7327886484150746
medquad_2113,False,0.025491509340195506,1.9822603249011346,0.8421791730954353,0.025490917550994353,0.4338350453232148
medquad_7548,False,0.9999999999961544,2.285467971369953,0.9953029361092613,0.9999999999961557,0.9976514680527085
medquad_13242,False,0.9999999999989831,2.2858153827893815,0.9954783833464151,0.9999999999989844,0.9977391916726998
medquad_5861,False,0.9999996768738567,2.289311388721773,0.9972439113273908,0.9999996768736619,0.9986217941005263
medquad_14070,False,0.9999999927101084,2.156476439044095,0.9301605524765115,0.9999999927101053,0.9650802725933084
medquad_2821,False,0.9999999999505709,2.1544267963390165,0.9291254565365159,0.9999999999505722,0.964562728243544
medquad_3771,False,0.9999614293329606,1.6699858430329446,0.684476541536744,0.9999614293095391,0.8422189854231416
medquad_3196,False,0.9999999997591161,1.5408836544561555,0.6192782750733963,0.9999999997591174,0.8096391374162568
medquad_4822,False,0.9999999999946595,1.7286600616263468,0.7141077769213091,0.9999999999946607,0.8570538884579849
medquad_4745,False,0.8185273084523315,1.709593364659833,0.7044788496110701,0.8185271982495173,0.7615030239302937
medquad_8066,False,0.9999999982222582,2.140724144086956,0.9222054408293228,0.9999999982222585,0.9611027195257906
medquad_7021,True,4.819398724098534e-06,0.3146212860390486,0.0,4.212132235613979e-06,2.1060661178069893e-06
medquad_13104,False,0.9999999999796482,2.284029248502253,0.9945763625481987,0.9999999999796494,0.997288181263924
medquad_9378,False,0.9992483592233883,2.0648879667258693,0.8839071954342885,0.9992483587669412,0.9415777771006149
medquad_9405,False,0.9409942849332368,2.125478073410703,0.91450597895786,0.9409942491008719,0.927750114029366
medquad_13911,False,0.9999483019283014,2.294049889011242,0.9996369149465796,0.9999483018969081,0.9997926084217439
medquad_1646,False,0.9999980742575132,2.2775610547022427,0.9913098414492258,0.9999980742563451,0.9956539578527854
medquad_3616,False,0.9999999999824195,1.409224699181238,0.5527888085281072,0.9999999999824207,0.776394404255264
medquad_833,False,0.9999999880993182,2.2935907658423877,0.9994050518385065,0.9999999880993122,0.9997025199689094
medquad_5384,True,0.9999975156980042,1.66883440274587,0.6838950493755274,0.9999975156964969,0.8419462825360121
medquad_12154,False,0.999999750765016,2.276588977825278,0.9908189301180867,0.9999997507648659,0.9954093404414763
medquad_150,False,0.9999996167544156,2.035060824476778,0.8688441047955133,0.9999996167541843,0.9344218607748488
